date,stargazers,starsToday,description,owner,name,url
2021-12-26,1,3,"基于vue-cli5.x/vite2.x + vue3.x + ant-design-vue3.x + typescript hooks 的基础后台管理系统模板 RBAC的权限系统, JSON Schema动态表单,动态表格,漂亮锁屏界面",buqiyuan,vue3-antd-admin,https://github.com/buqiyuan/vue3-antd-admin
2021-12-26,48,12,A starter-kit for TDesign Vue UI components.,Tencent,tdesign-vue-starter,https://github.com/Tencent/tdesign-vue-starter
2021-12-26,401,5,Off-chain gasless multi-governance client. Join us on Discord https://discord.snapshot.org,snapshot-labs,snapshot,https://github.com/snapshot-labs/snapshot
2021-12-26,40,4,A starter-kit for TDesign Vue Next UI components,Tencent,tdesign-vue-next-starter,https://github.com/Tencent/tdesign-vue-next-starter
2021-12-26,1,0,uni-app框架演示示例,dcloudio,hello-uniapp,https://github.com/dcloudio/hello-uniapp
2021-12-26,1,7,基于Vue3的Material design风格移动端组件库 Material design mobile component library for Vue3,haoziqaq,varlet,https://github.com/haoziqaq/varlet
2021-12-26,740,2,跨平台下载bilibili视频桌面端软件，支持windows、macOS、Linux,blogwy,BilibiliVideoDownload,https://github.com/blogwy/BilibiliVideoDownload
2021-12-26,3,1,Vue3 全家桶 + Vant 搭建大型单页面商城项目，新蜂商城 Vue3 版本，技术栈为 Vue 3.0 + Vue-Router 4.0 + Vuex 4.0 + Vant 3.0。,newbee-ltd,newbee-mall-vue3-app,https://github.com/newbee-ltd/newbee-mall-vue3-app
2021-12-26,1,5,Vulfocus 是一个漏洞集成平台，将漏洞环境 docker 镜像，放入即可使用，开箱即用。,fofapro,vulfocus,https://github.com/fofapro/vulfocus
2021-12-26,3,13,A very simple static homepage for your server.,bastienwirtz,homer,https://github.com/bastienwirtz/homer
2021-12-26,13,6,A Vue.js 3 UI Library made by Element team,element-plus,element-plus,https://github.com/element-plus/element-plus
2021-12-26,2,0,A high quality UI Toolkit built on Vue.js 2.0,view-design,ViewUI,https://github.com/view-design/ViewUI
2021-12-26,73,12,A magical vue admin https://panjiachen.github.io/vue-element-admin,PanJiaChen,vue-element-admin,https://github.com/PanJiaChen/vue-element-admin
2021-12-26,130,9,基于Vue3 + Element-Plus + Vite 开发的中/后台管理系统,ZANJIAHAO1008,Admin-Frame-Vue3,https://github.com/ZANJIAHAO1008/Admin-Frame-Vue3
2021-12-26,11,2,基于 vue + element-ui 的后台管理系统,bailicangdu,vue2-manage,https://github.com/bailicangdu/vue2-manage
2021-12-26,179,3,(RuoYi)官方仓库 基于SpringBoot，Spring Security，JWT，Vue3 & Vite、Element Plus 的前后端分离权限管理系统,yangzongzhuan,RuoYi-Vue3,https://github.com/yangzongzhuan/RuoYi-Vue3
2021-12-26,11,5,"vue3 admin,vue3.0 admin,vue后台管理,vue-admin,vue3.0-admin,admin,vue-admin,vue-element-admin,ant-design，vue-admin-beautiful-pro,vab admin pro,vab admin plus主线版本基于element-plus、element-ui、ant-design-vue三者并行开发维护，同时支持电脑，手机，平板，切换分支查看不同的vue版本，element-plus版本已发布(vue3,vue3.0,vue,vue3.x,vue.js)",chuzhixin,vue-admin-better,https://github.com/chuzhixin/vue-admin-better
2021-12-26,1,1,精通以太坊 （中文版）,inoutcode,ethereum_book,https://github.com/inoutcode/ethereum_book
2021-12-26,15,15,A simple & beautiful tool for pictures uploading built by vue-cli-electron-builder,Molunerfinn,PicGo,https://github.com/Molunerfinn/PicGo
2021-12-26,3,4,eladmin前端源码，项目基于 Spring Boot 2.1.0 、 Spring Boot Jpa、 Spring Security、Redis、Vue的前后端分离后台管理系统， 权限控制采用 RBAC，菜单动态路由,elunez,eladmin-web,https://github.com/elunez/eladmin-web
2021-12-26,3,1,CRMEB打通版v4免费开源商城系统，uni-app+thinkphp6框架商城，系统可商用；包含小程序商城、H5商城、公众号商城、PC商城，支持分销、拼团、砍价、秒杀、优惠券、积分、会员等级、小程序直播、可视化设置，前后端分离，方便二开，更有详细使用文档、接口文档、数据字典、二开文档/视频教程，欢迎大家提出宝贵意见和建议,crmeb,CRMEB,https://github.com/crmeb/CRMEB
2021-12-26,5,3,mavonEditor - A markdown editor based on Vue that supports a variety of personalized features,hinesboy,mavonEditor,https://github.com/hinesboy/mavonEditor
2021-12-26,969,0,"MyEtherWallet (our friends call us MEW) is a free, client-side interface helping you interact with the Ethereum blockchain.",MyEtherWallet,MyEtherWallet,https://github.com/MyEtherWallet/MyEtherWallet
2021-12-26,10,2,鲜亮的高饱和色彩，专注视觉的小程序组件库,weilanwl,ColorUI,https://github.com/weilanwl/ColorUI
2021-12-26,15,3,An enterprise-class UI components based on Ant Design and Vue.,vueComponent,ant-design-vue,https://github.com/vueComponent/ant-design-vue
