date,stargazers,starsToday,description,owner,name,url
2021-12-26,105,2,W3Schools Full Offline Version,Ja7ad,W3Schools,https://github.com/Ja7ad/W3Schools
2021-12-26,478,99,,admin360bug,bypass,https://github.com/admin360bug/bypass
2021-12-26,33,3,TDesign style/utils shared by multiple frameworks repo.,Tencent,tdesign-common,https://github.com/Tencent/tdesign-common
2021-12-26,24,9,Tabler is free and open-source HTML Dashboard UI Kit built on Bootstrap,tabler,tabler,https://github.com/tabler/tabler
2021-12-26,57,5,操哥抽水器 - 最稳定的ETH/ETC抽水&中转程序,CaoCaoMiner,CC-Miner-Tax-Proxy,https://github.com/CaoCaoMiner/CC-Miner-Tax-Proxy
2021-12-26,68,5,Embed Embed source code in png files,Fusion,pngsource,https://github.com/Fusion/pngsource
2021-12-26,5,3,Un blog increíble para el curso de Git y Github de Platzi,freddier,hyperblog,https://github.com/freddier/hyperblog
2021-12-26,6,4,Mini website for testing both general CS knowledge and enforce coding practice and common algorithm/data structure memorization.,jwasham,computer-science-flash-cards,https://github.com/jwasham/computer-science-flash-cards
2021-12-26,2,7,"A fast, clean, responsive Hugo theme.",adityatelange,hugo-PaperMod,https://github.com/adityatelange/hugo-PaperMod
2021-12-26,19,5,"A rugged, minimal framework for composing JavaScript behavior in your markup.",alpinejs,alpine,https://github.com/alpinejs/alpine
2021-12-26,8,3,"Jekyll theme for building a personal site, blog, project documentation, or portfolio.",mmistakes,minimal-mistakes,https://github.com/mmistakes/minimal-mistakes
2021-12-26,1,9,Türkçe kaynağa destek olması amacıyla oluşturulmuş bir kaynaktır. Konu anlatımın yanı sıra C# ve Java gibi birçok dilde tasarım desenlerinin uygulamasını içermektedir.,yusufyilmazfr,tasarim-desenleri-turkce-kaynak,https://github.com/yusufyilmazfr/tasarim-desenleri-turkce-kaynak
2021-12-26,954,3,This repository contains best profile readme's for your reference.,durgeshsamariya,awesome-github-profile-readme-templates,https://github.com/durgeshsamariya/awesome-github-profile-readme-templates
2021-12-26,2,11,An index & manager of Onedrive based on serverless. Can be deployed to Heroku/Glitch/Vercel/Replit/SCF/FG/FC/CFC/PHP web hosting/VPS.,qkqpttgf,OneManager-php,https://github.com/qkqpttgf/OneManager-php
2021-12-26,2,4,Go语言101 : 一本侧重于Go语言语法和语义的编程解释和指导书,golang101,golang101,https://github.com/golang101/golang101
2021-12-26,5,0,一颗圣诞树,mengmeng1009,shengdanshu,https://github.com/mengmeng1009/shengdanshu
2021-12-26,4,3,A curated list of awesome things related to Django,wsvincent,awesome-django,https://github.com/wsvincent/awesome-django
2021-12-26,710,5,Grab cam shots from target's phone front camera or PC webcam just sending a link.,techchipnet,CamPhish,https://github.com/techchipnet/CamPhish
2021-12-26,3,5,The content behind MDN Web Docs,mdn,content,https://github.com/mdn/content
2021-12-26,1,4,Dopefolio  - Portfolio Template for Developers,rammcodes,Dopefolio,https://github.com/rammcodes/Dopefolio
2021-12-26,3,5,WebGL lessons that start with the basics,gfxfundamentals,webgl-fundamentals,https://github.com/gfxfundamentals/webgl-fundamentals
2021-12-26,538,2,CVE-2021-40444 - Fully Weaponized Microsoft Office Word RCE Exploit,klezVirus,CVE-2021-40444,https://github.com/klezVirus/CVE-2021-40444
2021-12-26,3,19,Dism++ Multi-language Support & BUG Report,Chuyu-Team,Dism-Multi-language,https://github.com/Chuyu-Team/Dism-Multi-language
2021-12-26,443,9,,NolanHzy,nvjdcdocker,https://github.com/NolanHzy/nvjdcdocker
2021-12-26,109,2,,divanov11,StudyBud,https://github.com/divanov11/StudyBud
