date,stargazers,starsToday,description,owner,name,url
2021-12-26,239,6,Color palette package in R inspired by works at the Metropolitan Museum of Art in New York,BlakeRMills,MetBrewer,https://github.com/BlakeRMills/MetBrewer
2021-12-26,3,0,R for data science: a book,hadley,r4ds,https://github.com/hadley/r4ds
2021-12-26,3,0,dplyr: A grammar of data manipulation,tidyverse,dplyr,https://github.com/tidyverse/dplyr
2021-12-26,47,4,Use SVG images as ggplot points,coolbutuseless,ggsvg,https://github.com/coolbutuseless/ggsvg
2021-12-26,323,1,The Economist's model to estimate excess deaths to the covid-19 pandemic,TheEconomist,covid-19-the-economist-global-excess-deaths-model,https://github.com/TheEconomist/covid-19-the-economist-global-excess-deaths-model
2021-12-26,1,0,Machine Learning in R,mlr-org,mlr,https://github.com/mlr-org/mlr
2021-12-26,2,0,Dynamic Documents for R,rstudio,rmarkdown,https://github.com/rstudio/rmarkdown
2021-12-26,273,3,Create curved text paths in ggplot2,AllanCameron,geomtextpath,https://github.com/AllanCameron/geomtextpath
2021-12-26,585,0,Visualization and annotation of phylogenetic trees,YuLab-SMU,ggtree,https://github.com/YuLab-SMU/ggtree
2021-12-26,12,0,Visualize walmart store openings,cjbayesian,walmart,https://github.com/cjbayesian/walmart
2021-12-26,2,0,Tools to make an R developer's life easier,r-lib,devtools,https://github.com/r-lib/devtools
2021-12-26,3,0,A collection of interactive courses for the swirl R package.,swirldev,swirl_courses,https://github.com/swirldev/swirl_courses
2021-12-26,138,1,Synthetic difference in differences,synth-inference,synthdid,https://github.com/synth-inference/synthdid
2021-12-26,243,0,Slides and exercises for the video tutorial at https://shiny.rstudio.com/tutorial/,rstudio-education,shiny.rstudio.com-tutorial,https://github.com/rstudio-education/shiny.rstudio.com-tutorial
2021-12-26,317,1,"Robyn is an experimental, automated and open-sourced Marketing Mix Modeling (MMM) package from Facebook Marketing Science. It uses various machine learning techniques (Ridge regression with cross validation, multi-objective evolutionary algorithm for hyperparameter optimisation, gradient-based optimisation for budget allocation etc.) to define m…",facebookexperimental,Robyn,https://github.com/facebookexperimental/Robyn
2021-12-26,538,0,Visualisation toolbox for beautiful and publication-ready figures,easystats,see,https://github.com/easystats/see
2021-12-26,1,0,Rmd source files for the HarvardX series PH525x,genomicsclass,labs,https://github.com/genomicsclass/labs
2021-12-26,1,0,Open source book: Geocomputation with R,Robinlovelace,geocompr,https://github.com/Robinlovelace/geocompr
2021-12-26,86,0,My awesome profile README,Raymo111,Raymo111,https://github.com/Raymo111/Raymo111
2021-12-26,1,4,Enhancing `{ggplot2}` plots with statistical analysis,IndrajeetPatil,ggstatsplot,https://github.com/IndrajeetPatil/ggstatsplot
2021-12-26,2,1,R's data.table package extends data.frame:,Rdatatable,data.table,https://github.com/Rdatatable/data.table
2021-12-26,2,1,A curated list of awesome network analysis resources.,briatte,awesome-network-analysis,https://github.com/briatte/awesome-network-analysis
2021-12-26,695,0,"A lightweight, cross-platform, portable, and easy-to-maintain LaTeX distribution based on TeX Live",yihui,tinytex,https://github.com/yihui/tinytex
2021-12-26,949,3,Repel overlapping text labels away from each other.,slowkow,ggrepel,https://github.com/slowkow/ggrepel
2021-12-26,277,0,Palettes for R based on the Scientific Colour-Maps,thomasp85,scico,https://github.com/thomasp85/scico
