date,language,stargazers,starsToday,description,owner,name,url
2024-09-07,typescript,40034,252,"🤯 Lobe Chat - an open-source, modern-design AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Ollama / Azure / DeepSeek), Knowledge Base (file upload / knowledge management / RAG ), Multi-Modals (Vision/TTS) and plugin system. One-click FREE deployment of your private ChatGPT/ Claude application.",lobehub,lobe-chat,https://github.com/lobehub/lobe-chat
2024-09-07,typescript,17057,14,Home of the Renovate CLI: Cross-platform Dependency Automation by Mend.io,renovatebot,renovate,https://github.com/renovatebot/renovate
2024-09-07,typescript,33112,34,"Platform to build admin panels, internal tools, and dashboards. Integrates with 25+ databases and any API.",appsmithorg,appsmith,https://github.com/appsmithorg/appsmith
2024-09-07,typescript,3935,17,File uploads for modern web devs,pingdotgg,uploadthing,https://github.com/pingdotgg/uploadthing
2024-09-07,typescript,7880,21,专注于业务自定义的流程图编辑框架，支持实现脑图、ER图、UML、工作流等各种图编辑场景。A flow chart editing framework focusing on business customization.,didi,LogicFlow,https://github.com/didi/LogicFlow
2024-09-07,typescript,17073,23,The App Framework for Startups,redwoodjs,redwood,https://github.com/redwoodjs/redwood
2024-09-07,typescript,15370,64,⏩ Continue is the leading open-source AI code assistant. You can connect any models and any context to build custom autocomplete and chat experiences inside VS Code and JetBrains,continuedev,continue,https://github.com/continuedev/continue
2024-09-07,typescript,28960,98,"Build Better Websites. Create modern, resilient user experiences with web fundamentals.",remix-run,remix,https://github.com/remix-run/remix
2024-09-07,typescript,12914,6,"🍍 Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support",vuejs,pinia,https://github.com/vuejs/pinia
2024-09-07,typescript,34357,30,"Open-Source Notification Platform. Embeddable Notification Center, E-mail, Push and Slack Integrations.",novuhq,novu,https://github.com/novuhq/novu
2024-09-07,typescript,9680,69,"A framework for building custom AI Copilots 🤖 in-app AI chatbots, in-app AI Agents, & AI-powered Textareas.",CopilotKit,CopilotKit,https://github.com/CopilotKit/CopilotKit
2024-09-07,typescript,5855,24,An AI-powered search engine with a generative UI,miurla,morphic,https://github.com/miurla/morphic
2024-09-07,typescript,63776,24,"The open and composable observability and data visualization platform. Visualize metrics, logs, and traces from multiple sources like Prometheus, Loki, Elasticsearch, InfluxDB, Postgres and many more.",grafana,grafana,https://github.com/grafana/grafana
2024-09-07,typescript,19317,1,"🚀  A fully-featured, production ready caching GraphQL client for every UI framework and GraphQL server.",apollographql,apollo-client,https://github.com/apollographql/apollo-client
2024-09-07,typescript,45064,55,Free and source-available fair-code licensed workflow automation tool. Easily automate tasks across different services.,n8n-io,n8n,https://github.com/n8n-io/n8n
2024-09-07,typescript,44347,117,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production.",langgenius,dify,https://github.com/langgenius/dify
2024-09-07,typescript,60097,12,"Apache ECharts is a powerful, interactive charting and data visualization library for browser",apache,echarts,https://github.com/apache/echarts
2024-09-07,typescript,3082,3,"OHIF zero-footprint DICOM viewer and oncology specific Lesion Tracker, plus shared extension packages",OHIF,Viewers,https://github.com/OHIF/Viewers
2024-09-07,typescript,26847,50,"🛡️ ⚛️ A simple, scalable, and powerful architecture for building production ready React applications.",alan2207,bulletproof-react,https://github.com/alan2207/bulletproof-react
2024-09-07,typescript,19071,45,"Lexical is an extensible text editor framework that provides excellent reliability, accessibility and performance.",facebook,lexical,https://github.com/facebook/lexical
