date,language,stargazers,starsToday,description,owner,name,url
2022-12-10,shell,616,58,支持Xray/Trojan-Go/Hysteria/NaiveProxy的多用户Web管理面板,trojanpanel,install-script,https://github.com/trojanpanel/install-script
2022-12-10,shell,92,12,actually publishing my solutions now that they're not redundant...,betaveros,advent-of-code-2022,https://github.com/betaveros/advent-of-code-2022
2022-12-10,shell,25499,79,Run macOS VM in a Docker! Run near native OSX-KVM in Docker! X11 Forwarding! CI/CD for OS X Security Research! Docker mac Containers.,sickcodes,Docker-OSX,https://github.com/sickcodes/Docker-OSX
2022-12-10,shell,4727,2,"This is the public roadmap for AWS container services (ECS, ECR, Fargate, and EKS).",aws,containers-roadmap,https://github.com/aws/containers-roadmap
2022-12-10,shell,8400,4,Combination of multiple linters to install as a GitHub Action,github,super-linter,https://github.com/github/super-linter
2022-12-10,shell,1967,2,Packer configuration for building a custom EKS AMI,awslabs,amazon-eks-ami,https://github.com/awslabs/amazon-eks-ami
2022-12-10,shell,4529,6,Certified Kubernetes Administrator - CKA Course,kodekloudhub,certified-kubernetes-administrator-course,https://github.com/kodekloudhub/certified-kubernetes-administrator-course
2022-12-10,shell,769,16,Advanced Charging Controller,VR-25,acc,https://github.com/VR-25/acc
2022-12-10,shell,2428,9,"WARP one-click script. Add an IPv4, IPv6 or dual-stack CloudFlare WARP network interface and Socks5 proxy for VPS. 一键脚本",fscarmen,warp,https://github.com/fscarmen/warp
2022-12-10,shell,8133,8,OSS-Fuzz - continuous fuzzing for open source software.,google,oss-fuzz,https://github.com/google/oss-fuzz
2022-12-10,shell,7023,3,"Prowler is an Open Source security tool to perform AWS security best practices assessments, audits, incident response, continuous monitoring, hardening and forensics readiness. It contains more than 240 controls covering CIS, PCI-DSS, ISO27001, GDPR, HIPAA, FFIEC, SOC2, AWS FTR, ENS and custom security frameworks.",prowler-cloud,prowler,https://github.com/prowler-cloud/prowler
2022-12-10,shell,138,2,Script to Purge The Steam Decks Shader Cache,scawp,Steam-Deck.Shader-Cache-Killer,https://github.com/scawp/Steam-Deck.Shader-Cache-Killer
2022-12-10,shell,323,0,The source of the amazon/aws-for-fluent-bit container image,aws,aws-for-fluent-bit,https://github.com/aws/aws-for-fluent-bit
2022-12-10,shell,237,2,Connect remotely to your Home Assistant instance without opening any ports using Cloudflared.,brenner-tobias,addon-cloudflared,https://github.com/brenner-tobias/addon-cloudflared
2022-12-10,shell,44,0,Born2beroot (42cursus). This project aims to introduce you to the wonderful world of virtualization.,ayoub0x1,born2beroot,https://github.com/ayoub0x1/born2beroot
2022-12-10,shell,20537,9,"Scripts to build your own IPsec VPN server, with IPsec/L2TP, Cisco IPsec and IKEv2",hwdsl2,setup-ipsec-vpn,https://github.com/hwdsl2/setup-ipsec-vpn
2022-12-10,shell,3636,2,Bash Automated Testing System,bats-core,bats-core,https://github.com/bats-core/bats-core
2022-12-10,shell,1518,14,Easy Docker setup for Stable Diffusion with user-friendly UI,AbdBarho,stable-diffusion-webui-docker,https://github.com/AbdBarho/stable-diffusion-webui-docker
2022-12-10,shell,763,1,Flippy's openwrt packaged source code,unifreq,openwrt_packit,https://github.com/unifreq/openwrt_packit
2022-12-10,shell,79,0,,8838,btpanel-v7.7.0,https://github.com/8838/btpanel-v7.7.0
2022-12-10,shell,48980,33,程序员在家做饭方法指南。Programmer's guide about how to cook at home (Chinese only).,Anduin2017,HowToCook,https://github.com/Anduin2017/HowToCook
2022-12-10,shell,18551,14,binary releases of VS Code without MS branding/telemetry/licensing,VSCodium,vscodium,https://github.com/VSCodium/vscodium
2022-12-10,shell,36020,46,Official electron build of draw.io,jgraph,drawio-desktop,https://github.com/jgraph/drawio-desktop
2022-12-10,shell,1269,3,"Build OpenWrt using GitHub Actions | 使用 GitHub Actions 编译 OpenWrt | 感谢P3TERX的项目源码|感谢KFERMercer的项目源码",esirplayground,AutoBuild-OpenWrt,https://github.com/esirplayground/AutoBuild-OpenWrt
2022-12-10,shell,3530,1,Terraform version manager,tfutils,tfenv,https://github.com/tfutils/tfenv
