date,language,stargazers,starsToday,description,owner,name,url
2024-02-19,css,414,8,Evilginx3 Phishlets version (0.2.3 & above) Only For Testing/Learning Purposes,An0nUD4Y,Evilginx2-Phishlets,https://github.com/An0nUD4Y/Evilginx2-Phishlets
2024-02-19,css,1997,7,iOS & tvOS customisation tool for KFD & MDC,straight-tamago,misaka,https://github.com/straight-tamago/misaka
2024-02-19,css,448,3,A Firefox userChrome.css theme that aims to recreate the look and feel of Microsoft Edge.,bmFtZQ,edge-frfox,https://github.com/bmFtZQ/edge-frfox
2024-02-19,css,47936,6,Modern CSS framework based on Flexbox,jgthms,bulma,https://github.com/jgthms/bulma
2024-02-19,css,6277,6,Accurately Locate Smartphones using Social Engineering,thewhiteh4t,seeker,https://github.com/thewhiteh4t/seeker
2024-02-19,css,460,4,SSH Panel User Management,xpanel-cp,XPanel-SSH-User-Management,https://github.com/xpanel-cp/XPanel-SSH-User-Management
2024-02-19,css,1899,2,"🪺 A simple, clean, customizable Hugo theme",nanxiaobei,hugo-paper,https://github.com/nanxiaobei/hugo-paper
2024-02-19,css,4566,2,A community-driven collection of themes for customizing Spotify through Spicetify - https://github.com/spicetify/spicetify-cli,spicetify,spicetify-themes,https://github.com/spicetify/spicetify-themes
2024-02-19,css,2722,2,Collection of userstyles affecting the browser,MrOtherGuy,firefox-csshacks,https://github.com/MrOtherGuy/firefox-csshacks
2024-02-19,css,537,2,"⭐Build a stunning portfolio website with Next.js, Tailwind CSS and Framer-motion. If you want to learn to create this you can follow the tutorial link given in the Read me file.",codebucks27,Next.js-Developer-Portfolio-Starter-Code,https://github.com/codebucks27/Next.js-Developer-Portfolio-Starter-Code
2024-02-19,css,2677,2,High Quality web friendly icons,atisawd,boxicons,https://github.com/atisawd/boxicons
2024-02-19,css,2005,1,"Responsive Portfolio Website Using HTML, CSS & JavaScript",bedimcode,responsive-portfolio-website-Alexa,https://github.com/bedimcode/responsive-portfolio-website-Alexa
2024-02-19,css,3189,5,A distraction-free and highly customizable theme for Obsidian.,kepano,obsidian-minimal,https://github.com/kepano/obsidian-minimal
2024-02-19,css,2548,0,Orchis is a [Material Design](https://material.io) theme for GNOME/GTK based desktop environments.,vinceliuice,Orchis-theme,https://github.com/vinceliuice/Orchis-theme
2024-02-19,css,407,6,Overlay for hydration errors with explicit diff between renders.,BuilderIO,hydration-overlay,https://github.com/BuilderIO/hydration-overlay
2024-02-19,css,93,3,Firefox Userchrome and sidebery style,artsyfriedchicken,EdgyArc-fr,https://github.com/artsyfriedchicken/EdgyArc-fr
2024-02-19,css,142,0,,Zarbalou,ilyass-port,https://github.com/Zarbalou/ilyass-port
2024-02-19,css,685,1,Documentation for GX mods,opera-gaming,gxmods,https://github.com/opera-gaming/gxmods
2024-02-19,css,69,0,"Textbook for the ""Programming Basics"" course @ SoftUni (Python, Bulgarian)",SoftUni,Programming-Basics-Book-Python-BG,https://github.com/SoftUni/Programming-Basics-Book-Python-BG
2024-02-19,css,50,0,"Rest api using NodeJS + MongoDB, and User Authentication (login & register)",zeeoneofficial,my-rest-api,https://github.com/zeeoneofficial/my-rest-api
2024-02-19,css,128,0,Leaf - Jekyll Theme,supun-io,jekyll-theme-leaf,https://github.com/supun-io/jekyll-theme-leaf
2024-02-19,css,282,3,"A minimalist, responsive hugo theme inspired by terminal ricing aesthetics.",joeroe,risotto,https://github.com/joeroe/risotto
2024-02-19,css,1587,6,"🔐 An application to securely communicate passwords over the web. Passwords automatically expire after a certain number of views and/or time has passed. Track who, what and when.",pglombardo,PasswordPusher,https://github.com/pglombardo/PasswordPusher
2024-02-19,css,1,0,,jjlabrador,ETSII-git,https://github.com/jjlabrador/ETSII-git
2024-02-19,css,5278,0,An Information Security Reference That Doesn't Suck; https://rmusser.net/git/admin-2/Infosec_Reference for non-MS Git hosted version.,rmusser01,Infosec_Reference,https://github.com/rmusser01/Infosec_Reference
