date,stargazers,starsToday,description,owner,name,url
2021-12-22,24,12,"Blazing fast, instant realtime GraphQL APIs on your DB with fine grained access control, also trigger webhooks on database events.",hasura,graphql-engine,https://github.com/hasura/graphql-engine
2021-12-22,1,7,"Dapp, Seth, Hevm, and more",dapphub,dapptools,https://github.com/dapphub/dapptools
2021-12-22,75,1,The Plutus application platform,input-output-hk,plutus-apps,https://github.com/input-output-hk/plutus-apps
2021-12-22,24,17,Universal markup converter,jgm,pandoc,https://github.com/jgm/pandoc
2021-12-22,7,3,A strongly-typed language that compiles to JavaScript,purescript,purescript,https://github.com/purescript/purescript
2021-12-22,6,5,"Dockerfile linter, validate inline bash, written in Haskell",hadolint,hadolint,https://github.com/hadolint/hadolint
2021-12-22,4,0,Beginnings of a parser for a new functional language,benwbooth,cleo,https://github.com/benwbooth/cleo
2021-12-22,,,,letusfly85,schemaGenerator,https://github.com/letusfly85/schemaGenerator
2021-12-22,1,5,Koka language compiler and interpreter,koka-lang,koka,https://github.com/koka-lang/koka
2021-12-22,27,15,"ShellCheck, a static analysis tool for shell scripts",koalaman,shellcheck,https://github.com/koalaman/shellcheck
2021-12-22,881,0,How to learn front-end or back-end development,fullstack-development,developers-roadmap,https://github.com/fullstack-development/developers-roadmap
2021-12-22,498,0,A comprehensive Amazon Web Services SDK for Haskell.,brendanhay,amazonka,https://github.com/brendanhay/amazonka
2021-12-22,3,2,"Language, engine, and tooling for expressing, testing, and evaluating composable language rules on input strings.",facebook,duckling,https://github.com/facebook/duckling
2021-12-22,2,5,The core component that is used to participate in a Cardano decentralised blockchain.,input-output-hk,cardano-node,https://github.com/input-output-hk/cardano-node
2021-12-22,1,1,Official haskell ide support via language server (LSP). Successor of ghcide & haskell-ide-engine.,haskell,haskell-language-server,https://github.com/haskell/haskell-language-server
2021-12-22,1,12,Linux VR Desktop,SimulaVR,Simula,https://github.com/SimulaVR/Simula
2021-12-22,12,2,,andriusstank,downhill,https://github.com/andriusstank/downhill
2021-12-22,2,1,"The core of xmonad, a small but functional ICCCM-compliant tiling window manager",xmonad,xmonad,https://github.com/xmonad/xmonad
2021-12-22,18,4,REST API for any Postgres database,PostgREST,postgrest,https://github.com/PostgREST/postgrest
2021-12-22,3,1,The Haskell Tool Stack,commercialhaskell,stack,https://github.com/commercialhaskell/stack
2021-12-22,1,2,An advanced keyboard manager,kmonad,kmonad,https://github.com/kmonad/kmonad
2021-12-22,155,0,Chainweb: A Proof-of-Work Parallel-Chain Architecture for Massive Throughput,kadena-io,chainweb-node,https://github.com/kadena-io/chainweb-node
2021-12-22,437,1,Contributed modules for xmonad,xmonad,xmonad-contrib,https://github.com/xmonad/xmonad-contrib
2021-12-22,6,1,"Compiler for Elm, a functional language for reliable webapps.",elm,compiler,https://github.com/elm/compiler
2021-12-22,1,0,The Plutus language implementation and tools,input-output-hk,plutus,https://github.com/input-output-hk/plutus
