date,stargazers,starsToday,description,owner,name,url
2021-12-22,761,89,DooTask是一款轻量级的开源在线项目任务管理工具，提供各类文档协作工具、在线思维导图、在线流程图、项目管理、任务分发、即时IM，文件管理等工具。,kuaifan,dootask,https://github.com/kuaifan/dootask
2021-12-22,15,5,A PHP parser written in PHP,nikic,PHP-Parser,https://github.com/nikic/PHP-Parser
2021-12-22,4,1,A php swagger annotation and parsing library,zircote,swagger-php,https://github.com/zircote/swagger-php
2021-12-22,35,31,"SecLists is the security tester's companion. It's a collection of multiple types of lists used during security assessments, collected in one place. List types include usernames, passwords, URLs, sensitive data patterns, fuzzing payloads, web shells, and many more.",danielmiessler,SecLists,https://github.com/danielmiessler/SecLists
2021-12-22,10,2,Build a full-featured administrative interface in ten minutes,z-song,laravel-admin,https://github.com/z-song/laravel-admin
2021-12-22,10,5,Associate users with roles and permissions,spatie,laravel-permission,https://github.com/spatie/laravel-permission
2021-12-22,21,3,"Guzzle, an extensible PHP HTTP client",guzzle,guzzle,https://github.com/guzzle/guzzle
2021-12-22,2,22,"A collection of tools for rapidly building beautiful TALL stack interfaces, designed for humans.",laravel-filament,filament,https://github.com/laravel-filament/filament
2021-12-22,2,4,"A @laravel based RAD platform for back-office applications, admin/user panels, and dashboards.",orchidsoftware,platform,https://github.com/orchidsoftware/platform
2021-12-22,10,9,This is a collection of tutorials for learning how to use Docker with various tools. Contributions welcome.,docker,labs,https://github.com/docker/labs
2021-12-22,25,7,The Laravel Framework.,laravel,framework,https://github.com/laravel/framework
2021-12-22,7,7,A platform to create documentation/wiki content built with PHP & Laravel,BookStackApp,BookStack,https://github.com/BookStackApp/BookStack
2021-12-22,26,7,The Symfony PHP framework,symfony,symfony,https://github.com/symfony/symfony
2021-12-22,180,15,"laravel package help you to implement geographical calculation, with several algorithms that help you deal with coordinates and distances.",karam-mustafa,laravel-geographical-calculator,https://github.com/karam-mustafa/laravel-geographical-calculator
2021-12-22,5,3,Damn Vulnerable Web Application (DVWA),digininja,DVWA,https://github.com/digininja/DVWA
2021-12-22,67,24,A PHP framework for web artisans.,laravel,laravel,https://github.com/laravel/laravel
2021-12-22,10,3,A pure PHP library for reading and writing spreadsheet files,PHPOffice,PhpSpreadsheet,https://github.com/PHPOffice/PhpSpreadsheet
2021-12-22,8,2,"Library that provides collection, processing, and rendering functionality for PHP code coverage information.",sebastianbergmann,php-code-coverage,https://github.com/sebastianbergmann/php-code-coverage
2021-12-22,4,2,A DOMPDF Wrapper for Laravel,barryvdh,laravel-dompdf,https://github.com/barryvdh/laravel-dompdf
2021-12-22,1,3,基于企业微信的开源SCRM应用开发框架&引擎，也是一套通用的企业私域流量管理系统!,mochat-cloud,mochat,https://github.com/mochat-cloud/mochat
2021-12-22,8,2,HTML to PDF converter for PHP,dompdf,dompdf,https://github.com/dompdf/dompdf
2021-12-22,2,4,Easy AdminLTE integration with Laravel,jeroennoten,Laravel-AdminLTE,https://github.com/jeroennoten/Laravel-AdminLTE
2021-12-22,3,6,"A minimalist, open source online pastebin where the server has zero knowledge of pasted data. Data is encrypted/decrypted in the browser using 256 bits AES.",PrivateBin,PrivateBin,https://github.com/PrivateBin/PrivateBin
2021-12-22,2,3,"The osTicket open source ticketing system official project repository, for versions 1.8 and later",osTicket,osTicket,https://github.com/osTicket/osTicket
2021-12-22,2,2,A framework for serving GraphQL from Laravel,nuwave,lighthouse,https://github.com/nuwave/lighthouse
