date,stargazers,starsToday,description,owner,name,url
2021-12-22,24,40,Official electron build of diagrams.net,jgraph,drawio-desktop,https://github.com/jgraph/drawio-desktop
2021-12-22,11,5,Azure Quickstart Templates,Azure,azure-quickstart-templates,https://github.com/Azure/azure-quickstart-templates
2021-12-22,1,1,A public place for all platform sample projects.,github,platform-samples,https://github.com/github/platform-samples
2021-12-22,151,6,To determine if a host is vulnerable to log4j CVE‐2021‐44228,yahoo,check-log4j,https://github.com/yahoo/check-log4j
2021-12-22,20,2,,Qualys,log4jscanlinux,https://github.com/Qualys/log4jscanlinux
2021-12-22,24,17,A pure Unix shell script implementing ACME client protocol,acmesh-official,acme.sh,https://github.com/acmesh-official/acme.sh
2021-12-22,3,7,Certified Kubernetes Administrator - CKA Course,kodekloudhub,certified-kubernetes-administrator-course,https://github.com/kodekloudhub/certified-kubernetes-administrator-course
2021-12-22,1,6,The Void source packages collection,void-linux,void-packages,https://github.com/void-linux/void-packages
2021-12-22,1,2,TiDB/TiKV/PD documentation in Chinese.,pingcap,docs-cn,https://github.com/pingcap/docs-cn
2021-12-22,138,57,"A delightful community-driven (with 1900+ contributors) framework for managing your zsh configuration. Includes 300+ optional plugins (rails, git, macOS, hub, docker, homebrew, node, php, python, etc), 140+ themes to spice up your morning, and an auto-update tool so that makes it easy to keep up with the latest updates from the community.",ohmyzsh,ohmyzsh,https://github.com/ohmyzsh/ohmyzsh
2021-12-22,6,6,OSS-Fuzz - continuous fuzzing for open source software.,google,oss-fuzz,https://github.com/google/oss-fuzz
2021-12-22,1,0,Conda recipes for the bioconda channel.,bioconda,bioconda-recipes,https://github.com/bioconda/bioconda-recipes
2021-12-22,1,4,One-click deployment and management of Clash services using Shell scripts in Linux environment,juewuy,ShellClash,https://github.com/juewuy/ShellClash
2021-12-22,12,3,The Elastic stack (ELK) powered by Docker and Compose.,deviantony,docker-elk,https://github.com/deviantony/docker-elk
2021-12-22,4,3,A standard style for README files,RichardLitt,standard-readme,https://github.com/RichardLitt/standard-readme
2021-12-22,34,16,A black hole for Internet advertisements,pi-hole,pi-hole,https://github.com/pi-hole/pi-hole
2021-12-22,16,9,Home repository for .NET Core,dotnet,core,https://github.com/dotnet/core
2021-12-22,853,3,Guia rápido do WSL2 + Docker,codeedu,wsl2-docker-quickstart,https://github.com/codeedu/wsl2-docker-quickstart
2021-12-22,13,3,Manage your app's Ruby environment,rbenv,rbenv,https://github.com/rbenv/rbenv
2021-12-22,54,33,Node Version Manager - POSIX-compliant bash script to manage multiple active node.js versions,nvm-sh,nvm,https://github.com/nvm-sh/nvm
2021-12-22,4,6,（VLESS+TCP+TLS/VLESS+TCP+XTLS/VLESS+gRPC+TLS/VLESS+WS+TLS/VMess+TCP+TLS/VMess+WS+TLS/Trojan+TCP+TLS/Trojan+gRPC+TLS/Trojan+TCP+XTLS）+伪装站点、八合一共存脚本，支持多内核安装,mack-a,v2ray-agent,https://github.com/mack-a/v2ray-agent
2021-12-22,23,6,Tools and scripts by Arctic Wolf,rtkwlf,wolf-tools,https://github.com/rtkwlf/wolf-tools
2021-12-22,1,3,"Docker media and home server stack with Docker Compose, Traefik, Swarm Mode, Google OAuth2/Authelia, and LetsEncrypt",htpcBeginner,docker-traefik,https://github.com/htpcBeginner/docker-traefik
2021-12-22,389,2,"My custom build of wine, made to use with lutris. Built with lutris's buildbot.",GloriousEggroll,wine-ge-custom,https://github.com/GloriousEggroll/wine-ge-custom
2021-12-22,6,3,Guide to using YubiKey for GPG and SSH,drduh,YubiKey-Guide,https://github.com/drduh/YubiKey-Guide
