date,stargazers,starsToday,description,owner,name,url
2021-12-22,1,256,High-performance React Native Graphics using Skia,Shopify,react-native-skia,https://github.com/Shopify/react-native-skia
2021-12-22,29,60,"Build forms in React, without the tears",jaredpalmer,formik,https://github.com/jaredpalmer/formik
2021-12-22,27,87,"Joplin - an open source note taking and to-do application with synchronization capabilities for Windows, macOS, Linux, Android and iOS. Forum: https://discourse.joplinapp.org/",laurent22,joplin,https://github.com/laurent22/joplin
2021-12-22,490,247,Next Generation Visual Programming Platform,samuelmtimbo,unit,https://github.com/samuelmtimbo/unit
2021-12-22,4,3,Active development trunk for Yarn,yarnpkg,berry,https://github.com/yarnpkg/berry
2021-12-22,3,5,Ready-to-run Prisma example projects,prisma,prisma-examples,https://github.com/prisma/prisma-examples
2021-12-22,2,7,"Hardhat is a development environment to compile, deploy, test, and debug your Ethereum software. Get Solidity stack traces & console.log.",nomiclabs,hardhat,https://github.com/nomiclabs/hardhat
2021-12-22,46,31,"The open and composable observability and data visualization platform. Visualize metrics, logs, and traces from multiple sources like Prometheus, Loki, Elasticsearch, InfluxDB, Postgres and many more.",grafana,grafana,https://github.com/grafana/grafana
2021-12-22,476,4,基于node&typescript重写知乎助手,YaoZeyuan,zhihuhelp,https://github.com/YaoZeyuan/zhihuhelp
2021-12-22,49,12,"Apache ECharts is a powerful, interactive charting and data visualization library for browser",apache,echarts,https://github.com/apache/echarts
2021-12-22,21,12,Browser devtools extension for debugging Vue.js applications.,vuejs,devtools,https://github.com/vuejs/devtools
2021-12-22,2,33,"Blendshape and kinematics calculator for Mediapipe/Tensorflow.js Face, Eyes, Pose, and Finger tracking models.",yeemachine,kalidokit,https://github.com/yeemachine/kalidokit
2021-12-22,260,23,A lightweight Web IDE UI framework.,DTStack,molecule,https://github.com/DTStack/molecule
2021-12-22,23,9,A completely customizable framework for building rich text editors. (Currently in beta.),ianstormtaylor,slate,https://github.com/ianstormtaylor/slate
2021-12-22,18,14,"A frontend Framework for building B2B applications running in the browser on top of REST/GraphQL APIs, using ES6, React and Material Design",marmelab,react-admin,https://github.com/marmelab/react-admin
2021-12-22,25,244,A terminal for a more modern age (formerly Terminus),Eugeny,tabby,https://github.com/Eugeny/tabby
2021-12-22,30,4,开放式跨端跨框架解决方案，支持使用 React/Vue/Nerv 等框架来开发微信/京东/百度/支付宝/字节跳动/ QQ 小程序/H5/React Native 等应用。 https://taro.zone/,NervJS,taro,https://github.com/NervJS/taro
2021-12-22,18,11,Lightweight Mobile UI Components built on Vue,youzan,vant,https://github.com/youzan/vant
2021-12-22,3,4,Projects from the “Can it be done in React Native?” YouTube series,wcandillon,can-it-be-done-in-react-native,https://github.com/wcandillon/can-it-be-done-in-react-native
2021-12-22,17,13,Redefined chart library built with React and D3,recharts,recharts,https://github.com/recharts/recharts
2021-12-22,1,5,Use Ant Design like a Pro!,ant-design,pro-components,https://github.com/ant-design/pro-components
2021-12-22,45,25,Declarative routing for React,remix-run,react-router,https://github.com/remix-run/react-router
2021-12-22,14,9,A high-performance Node.js Redis client.,redis,node-redis,https://github.com/redis/node-redis
2021-12-22,18,23,"Next-generation ORM for Node.js & TypeScript | PostgreSQL, MySQL, MariaDB, SQL Server, SQLite & MongoDB (Preview)",prisma,prisma,https://github.com/prisma/prisma
2021-12-22,1,27,Script Kit. Automate Anything.,johnlindquist,kit,https://github.com/johnlindquist/kit
