date,stargazers,starsToday,description,owner,name,url
2021-12-22,70,22,,buildspace,buildspace-dao-starter,https://github.com/buildspace/buildspace-dao-starter
2021-12-22,10,11,"AI education materials for Chinese students, teachers and IT professionals.",microsoft,ai-edu,https://github.com/microsoft/ai-edu
2021-12-22,3,11,The content behind MDN Web Docs,mdn,content,https://github.com/mdn/content
2021-12-22,51,20,"A list of SaaS, PaaS and IaaS offerings that have free tiers of interest to devops and infradev",ripienaar,free-for-dev,https://github.com/ripienaar/free-for-dev
2021-12-22,1,0,Landing page for Software for Open Networking in the Cloud (SONiC) - http://azure.github.io/SONiC/,Azure,SONiC,https://github.com/Azure/SONiC
2021-12-22,162,1,,imrk51,CEH-v11-Study-Guide,https://github.com/imrk51/CEH-v11-Study-Guide
2021-12-22,5,7,The minimal amount of CSS to replicate the GitHub Markdown style,sindresorhus,github-markdown-css,https://github.com/sindresorhus/github-markdown-css
2021-12-22,6,5,A booklet on machine learning systems design with exercises,chiphuyen,machine-learning-systems-design,https://github.com/chiphuyen/machine-learning-systems-design
2021-12-22,142,2,,TheOdinProject,css-exercises,https://github.com/TheOdinProject/css-exercises
2021-12-22,8,8,"Jekyll theme for building a personal site, blog, project documentation, or portfolio.",mmistakes,minimal-mistakes,https://github.com/mmistakes/minimal-mistakes
2021-12-22,1,3,The official sources for the RDKit library,rdkit,rdkit,https://github.com/rdkit/rdkit
2021-12-22,20,0,,CodMark,Border-animation-css,https://github.com/CodMark/Border-animation-css
2021-12-22,17,16,30 Day Vanilla JS Challenge,wesbos,JavaScript30,https://github.com/wesbos/JavaScript30
2021-12-22,4,11,Curso de HTML5 e CSS3,gustavoguanabara,html-css,https://github.com/gustavoguanabara/html-css
2021-12-22,23,6,Library for fast text representation and classification.,facebookresearch,fastText,https://github.com/facebookresearch/fastText
2021-12-22,2,4,,cod3rcursos,web-moderno,https://github.com/cod3rcursos/web-moderno
2021-12-22,5,7,Un blog increíble para el curso de Git y Github de Platzi,freddier,hyperblog,https://github.com/freddier/hyperblog
2021-12-22,10,7,A free simple responsive HTML email template,leemunroe,responsive-html-email-template,https://github.com/leemunroe/responsive-html-email-template
2021-12-22,198,2,Sample code for the Flask tutorial in the VS Code documentation,microsoft,python-sample-vscode-flask-tutorial,https://github.com/microsoft/python-sample-vscode-flask-tutorial
2021-12-22,216,4,Introduce await.all / await.race / await.allSettled / await.any to simplify the usage of Promises,tc39,proposal-await.ops,https://github.com/tc39/proposal-await.ops
2021-12-22,392,1,,ionic-team,ionic-docs,https://github.com/ionic-team/ionic-docs
2021-12-22,34,7,操哥抽水器 - 最稳定的ETH/ETC抽水&中转程序,CaoCaoMiner,CC-Miner-Tax-Proxy,https://github.com/CaoCaoMiner/CC-Miner-Tax-Proxy
2021-12-22,2,2,高质量、最全面的系统架构设计师（软考高级）备考资源库。备考QQ群：系统架构设计师（⑥群：1009309733），系统分析师（②群：699260558），信息系统项目管理师（②群：785329399）。,xxlllq,system_architect,https://github.com/xxlllq/system_architect
2021-12-22,13,10,A curated list of awesome warez and piracy links,Igglybuff,awesome-piracy,https://github.com/Igglybuff/awesome-piracy
2021-12-22,169,1,Source for the Microsoft Teams developer platform documentation.,MicrosoftDocs,msteams-docs,https://github.com/MicrosoftDocs/msteams-docs
