date,stargazers,starsToday,description,owner,name,url
2021-12-22,1,11,Next Generation Vue UI Component Library,primefaces,primevue,https://github.com/primefaces/primevue
2021-12-22,358,2,Code for Vue Mastery's Intro to Vue 3 course:,Code-Pop,Intro-to-Vue-3,https://github.com/Code-Pop/Intro-to-Vue-3
2021-12-22,4,12,forkable Ethereum dev stack focused on fast product iterations,scaffold-eth,scaffold-eth,https://github.com/scaffold-eth/scaffold-eth
2021-12-22,1,3,A GNOME theme for Firefox,rafaelmardojai,firefox-gnome-theme,https://github.com/rafaelmardojai/firefox-gnome-theme
2021-12-22,5,1,A sample Spring-based application,spring-projects,spring-petclinic,https://github.com/spring-projects/spring-petclinic
2021-12-22,205,1,General Front End Nanodegree Content Resources,udacity,fend,https://github.com/udacity/fend
2021-12-22,2,3,"Google APIs Client Library for browser JavaScript, aka gapi.",google,google-api-javascript-client,https://github.com/google/google-api-javascript-client
2021-12-22,3,0,"Starter files, final projects and FAQ for my Advanced CSS course",jonasschmedtmann,advanced-css-course,https://github.com/jonasschmedtmann/advanced-css-course
2021-12-22,46,13,A modern alternative to CSS resets,necolas,normalize.css,https://github.com/necolas/normalize.css
2021-12-22,7,1,The Most Complete Angular UI Component Library,primefaces,primeng,https://github.com/primefaces/primeng
2021-12-22,134,1,"DhiWise Node.js API generator allows you to instantly generate secure REST APIs. Just supply your database schema to DhiWise, and a fully documented API will be ready for consumption in a few simple clicks. The generated code is clean, scalable, and customizable.",DhiWise,dhiwise-nodejs,https://github.com/DhiWise/dhiwise-nodejs
2021-12-22,80,1,,CyberAgentHack,web-speed-hackathon-2021,https://github.com/CyberAgentHack/web-speed-hackathon-2021
2021-12-22,897,2,,rails,tailwindcss-rails,https://github.com/rails/tailwindcss-rails
2021-12-22,50,0,,goitacademy,react-homework,https://github.com/goitacademy/react-homework
2021-12-22,10,1,基于 Vite 的超丝滑 Vue3 组件库开发框架,jrainlau,MY-Kit,https://github.com/jrainlau/MY-Kit
2021-12-22,1,5,,john-smilga,react-projects,https://github.com/john-smilga/react-projects
2021-12-22,627,1,"Responsive Portfolio Website Using HTML, CSS & JavaScript",bedimcode,responsive-portfolio-website-Alexa,https://github.com/bedimcode/responsive-portfolio-website-Alexa
2021-12-22,3,1,CSS tricks for web developers~,l-hammer,You-need-to-know-css,https://github.com/l-hammer/You-need-to-know-css
2021-12-22,10,18,"50+ mini web projects using HTML, CSS & JS",bradtraversy,50projects50days,https://github.com/bradtraversy/50projects50days
2021-12-22,6,0,,DarkloaderTM,boosting,https://github.com/DarkloaderTM/boosting
2021-12-22,539,9,Master the creation of Modern UX/UI Websites,adrianhajdin,project_modern_ui_ux_gpt3,https://github.com/adrianhajdin/project_modern_ui_ux_gpt3
2021-12-22,7,4,A curated collection of all country flags in SVG — plus the CSS for easier integration,lipis,flag-icons,https://github.com/lipis/flag-icons
2021-12-22,2,3,Cnblogs theme _ Basic theme : SimpleMemory,BNDong,Cnblogs-Theme-SimpleMemory,https://github.com/BNDong/Cnblogs-Theme-SimpleMemory
2021-12-22,,,,learn-co-curriculum,phase-1-practice-toy-tale,https://github.com/learn-co-curriculum/phase-1-practice-toy-tale
2021-12-22,1,3,,safak,youtube,https://github.com/safak/youtube
