date,language,stargazers,starsToday,description,owner,name,url
2024-01-24,rust,56599,423,"An open-source remote desktop, and alternative to TeamViewer.",rustdesk,rustdesk,https://github.com/rustdesk/rustdesk
2024-01-24,rust,1009,6,"A GlobalProtect VPN client (GUI) for Linux, based on OpenConnect and Tauri, supports SSO authentication mode.",yuezk,GlobalProtect-openconnect,https://github.com/yuezk/GlobalProtect-openconnect
2024-01-24,rust,1266,31,Reverse engineered ChatGPT proxy,gngpp,ninja,https://github.com/gngpp/ninja
2024-01-24,rust,4352,53,A Git-compatible VCS that is both simple and powerful,martinvonz,jj,https://github.com/martinvonz/jj
2024-01-24,rust,7813,54,"A toolchain for web projects, aimed to provide functionalities to maintain them. Biome offers formatter and linter, usable via CLI and LSP.",biomejs,biome,https://github.com/biomejs/biome
2024-01-24,rust,8568,9,An easy and powerful Rust HTTP Client,seanmonstar,reqwest,https://github.com/seanmonstar/reqwest
2024-01-24,rust,7400,18,A Rust port of shadowsocks,shadowsocks,shadowsocks-rust,https://github.com/shadowsocks/shadowsocks-rust
2024-01-24,rust,18959,46,All Algorithms implemented in Rust,TheAlgorithms,Rust,https://github.com/TheAlgorithms/Rust
2024-01-24,rust,23776,40,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust.,google,comprehensive-rust,https://github.com/google/comprehensive-rust
2024-01-24,rust,839,2,A Virtual Machine for Zero-Knowledge Executions,AleoHQ,snarkVM,https://github.com/AleoHQ/snarkVM
2024-01-24,rust,94,8,"Open Protocol Indexer, OPI, is the best-in-slot open-source indexing client for meta-protocols on Bitcoin.",bestinslot-xyz,OPI,https://github.com/bestinslot-xyz/OPI
2024-01-24,rust,15705,50,"Qdrant - High-performance, massive-scale Vector Database for the next generation of AI. Also available in the cloud https://cloud.qdrant.io/",qdrant,qdrant,https://github.com/qdrant/qdrant
2024-01-24,rust,1633,2,"A native Rust library for Delta Lake, with bindings into Python",delta-io,delta-rs,https://github.com/delta-io/delta-rs
2024-01-24,rust,906,2,Run web applications on AWS Lambda,awslabs,aws-lambda-web-adapter,https://github.com/awslabs/aws-lambda-web-adapter
2024-01-24,rust,41811,278,🌴 Empowering everyone to build reliable and efficient smart contracts.,FuelLabs,sway,https://github.com/FuelLabs/sway
2024-01-24,rust,13815,10,A fast and secure runtime for WebAssembly,bytecodealliance,wasmtime,https://github.com/bytecodealliance/wasmtime
2024-01-24,rust,5784,4,The distributed streaming database. Engineered to offer the simplest and most cost-efficient way for stream processing and management.,risingwavelabs,risingwave,https://github.com/risingwavelabs/risingwave
2024-01-24,rust,2481,13,Apache OpenDAL: access data freely.,apache,opendal,https://github.com/apache/opendal
2024-01-24,rust,15330,8,A high-performance observability data pipeline.,vectordotdev,vector,https://github.com/vectordotdev/vector
2024-01-24,rust,6879,20,"A lightweight and high-performance reverse proxy for NAT traversal, written in Rust. An alternative to frp and ngrok.",rapiz1,rathole,https://github.com/rapiz1/rathole
2024-01-24,rust,3686,29,"Modern embedded framework, using Rust and async.",embassy-rs,embassy,https://github.com/embassy-rs/embassy
2024-01-24,rust,4507,5,Apache Arrow DataFusion SQL Query Engine,apache,arrow-datafusion,https://github.com/apache/arrow-datafusion
2024-01-24,rust,16796,6,📊 Cube — The Semantic Layer for Building Data Applications,cube-js,cube,https://github.com/cube-js/cube
2024-01-24,rust,1994,5,The Deep Sea,OwshenNetwork,owshen,https://github.com/OwshenNetwork/owshen
2024-01-24,rust,9770,12,"Learning Rust By Practice, narrowing the gap between beginner and skilled-dev through challenging examples, exercises and projects.",sunface,rust-by-practice,https://github.com/sunface/rust-by-practice
