date,language,stargazers,starsToday,description,owner,name,url
2024-12-18,python,9056,813,PDF scientific paper translation with preserved formats - 基于 AI 完整保留排版的 PDF 文档全文双语翻译，支持 Google/DeepL/Ollama/OpenAI 等服务，提供 CLI/GUI/Docker,Byaidu,PDFMathTranslate,https://github.com/Byaidu/PDFMathTranslate
2024-12-18,python,50999,133,"openpilot is an operating system for robotics. Currently, it upgrades the driver assistance system on 275+ supported cars.",commaai,openpilot,https://github.com/commaai/openpilot
2024-12-18,python,852,35,[SIGGRAPH Asia 2023 (Technical Communications)] EasyVolcap: Accelerating Neural Volumetric Video Research,zju3dv,EasyVolcap,https://github.com/zju3dv/EasyVolcap
2024-12-18,python,3312,294,"TEN Agent is a conversational AI powered by TEN, integrating Gemini 2.0 Multimodal Live API, OpenAI Realtime API, RTC, and more. It offers real-time capabilities to see, hear, and speak, along with advanced tools like weather checks, web search, and RAG.",TEN-framework,TEN-Agent,https://github.com/TEN-framework/TEN-Agent
2024-12-18,python,15355,301,Get your documents ready for gen AI,DS4SD,docling,https://github.com/DS4SD/docling
2024-12-18,python,9099,107,"📺IPTV电视直播源更新工具🚀：✨央视、📡卫视、☘️广东及各省份地方台、🌊港·澳·台、🎬电影、🎥咪咕、🏀体育、🪁动画、🎮游戏、🎵音乐、🏛经典剧场；支持IPv4/IPv6；支持自定义增加频道；支持组播源、酒店源、订阅源、关键字搜索；每天自动更新两次，结果可用于TVBox等播放软件；支持工作流、Docker(amd64/arm64/arm v7)、命令行、GUI运行方式 | IPTV live TV source update tool",Guovin,iptv-api,https://github.com/Guovin/iptv-api
2024-12-18,python,10852,59,"Code to accompany ""A Method for Animating Children's Drawings of the Human Figure""",facebookresearch,AnimatedDrawings,https://github.com/facebookresearch/AnimatedDrawings
2024-12-18,python,2302,55,利用AI大模型，一键解说并剪辑视频； Using AI models to automatically provide commentary and edit videos with a single click.,linyqh,NarratoAI,https://github.com/linyqh/NarratoAI
2024-12-18,python,32046,69,A high-throughput and memory-efficient inference and serving engine for LLMs,vllm-project,vllm,https://github.com/vllm-project/vllm
2024-12-18,python,32658,181,"Free, open source crypto trading bot",freqtrade,freqtrade,https://github.com/freqtrade/freqtrade
2024-12-18,python,4299,6,"OpenCompass is an LLM evaluation platform, supporting a wide range of models (Llama3, Mistral, InternLM2,GPT-4,LLaMa2, Qwen,GLM, Claude, etc) over 100+ datasets.",open-compass,opencompass,https://github.com/open-compass/opencompass
2024-12-18,python,596,204,,unitreerobotics,unitree_rl_gym,https://github.com/unitreerobotics/unitree_rl_gym
2024-12-18,python,20502,34,A minimal PyTorch re-implementation of the OpenAI GPT (Generative Pretrained Transformer) training,karpathy,minGPT,https://github.com/karpathy/minGPT
2024-12-18,python,2823,32,A script that helps generate a rich GitHub Contribution Graph for your account 🤖,Shpota,github-activity-generator,https://github.com/Shpota/github-activity-generator
