date,language,stargazers,starsToday,description,owner,name,url
2024-09-28,css,10259,6,The Most Complete Angular UI Component Library,primefaces,primeng,https://github.com/primefaces/primeng
2024-09-28,css,49189,5,Modern CSS framework based on Flexbox,jgthms,bulma,https://github.com/jgthms/bulma
2024-09-28,css,5541,3,"A simple, efficient and powerful micro front-end framework. 一款简约、高效、功能强大的微前端框架",micro-zoe,micro-app,https://github.com/micro-zoe/micro-app
2024-09-28,css,6976,3,Accurately Locate Smartphones using Social Engineering,thewhiteh4t,seeker,https://github.com/thewhiteh4t/seeker
2024-09-28,css,549,0,Free Angular Admin Template by PrimeNG,primefaces,sakai-ng,https://github.com/primefaces/sakai-ng
2024-09-28,css,6679,0,The Most Complete React UI Component Library,primefaces,primereact,https://github.com/primefaces/primereact
2024-09-28,css,150,0,A sphinx-based centralized documentation repo for MoveIt 2,moveit,moveit2_tutorials,https://github.com/moveit/moveit2_tutorials
2024-09-28,css,2458,2,The world's most popular open source digital signage project.,Screenly,Anthias,https://github.com/Screenly/Anthias
2024-09-28,css,7931,1,The minimal amount of CSS to replicate the GitHub Markdown style,sindresorhus,github-markdown-css,https://github.com/sindresorhus/github-markdown-css
2024-09-28,css,10615,3,🎏 A curated collection of all country flags in SVG — plus the CSS for easier integration,lipis,flag-icons,https://github.com/lipis/flag-icons
2024-09-28,css,591,1,"🔯 Modern, batteries-included Hugo theme for creating beautiful doc, blog and static websites",imfing,hextra,https://github.com/imfing/hextra
